"instance","selection","crossover","mutation","popsize","pcrossover","pmutation","seed","h2b"
4,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_ismMutation",100,0.8,0.1,1,4.2
5,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_ismMutation",100,0.8,0.1,1,2.28947368421053
6,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_ismMutation",100,0.8,0.1,1,3.6
7,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_ismMutation",100,0.8,0.1,1,3.84615384615385
8,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_ismMutation",100,0.8,0.1,1,3.25
9,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_ismMutation",100,0.8,0.1,1,4.04166666666667
10,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_ismMutation",100,0.8,0.1,1,4.15384615384615
1,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_ismMutation",100,0.8,0.1,1,1.41304347826087
2,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_ismMutation",100,0.8,0.1,1,1.1304347826087
3,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_ismMutation",100,0.8,0.1,1,9.625
4,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_ismMutation",100,0.8,0.1,1,4.2
5,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_ismMutation",100,0.8,0.1,1,2.28947368421053
6,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_ismMutation",100,0.8,0.1,1,3.6
7,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_ismMutation",100,0.8,0.1,1,3.84615384615385
8,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_ismMutation",100,0.8,0.1,1,3.25
9,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_ismMutation",100,0.8,0.1,1,4.04166666666667
10,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_ismMutation",100,0.8,0.1,1,4.15384615384615
1,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_ismMutation",100,0.8,0.1,1,1.41304347826087
2,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_ismMutation",100,0.8,0.1,1,1.1304347826087
3,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_ismMutation",100,0.8,0.1,1,9.625
4,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_ismMutation",100,0.8,0.1,1,4.2
5,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_ismMutation",100,0.8,0.1,1,2.28947368421053
6,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_ismMutation",100,0.8,0.1,1,3.6
7,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_ismMutation",100,0.8,0.1,1,3.84615384615385
8,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_ismMutation",100,0.8,0.1,1,3.25
9,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_ismMutation",100,0.8,0.1,1,4.04166666666667
10,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_ismMutation",100,0.8,0.1,1,4.15384615384615
1,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_swMutation",100,0.8,0.1,1,1.41304347826087
2,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_swMutation",100,0.8,0.1,1,1.1304347826087
3,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_swMutation",100,0.8,0.1,1,9.625
4,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_swMutation",100,0.8,0.1,1,4.2
5,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_swMutation",100,0.8,0.1,1,2.28947368421053
6,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_swMutation",100,0.8,0.1,1,3.6
7,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_swMutation",100,0.8,0.1,1,3.84615384615385
8,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_swMutation",100,0.8,0.1,1,3.25
9,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_swMutation",100,0.8,0.1,1,4.04166666666667
10,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_swMutation",100,0.8,0.1,1,4.15384615384615
1,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_swMutation",100,0.8,0.1,1,1.41304347826087
2,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_swMutation",100,0.8,0.1,1,1.1304347826087
3,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_swMutation",100,0.8,0.1,1,9.625
4,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_swMutation",100,0.8,0.1,1,4.2
5,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_swMutation",100,0.8,0.1,1,2.28947368421053
6,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_swMutation",100,0.8,0.1,1,3.6
7,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_swMutation",100,0.8,0.1,1,3.84615384615385
8,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_swMutation",100,0.8,0.1,1,3.25
9,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_swMutation",100,0.8,0.1,1,4.04166666666667
10,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_swMutation",100,0.8,0.1,1,4.15384615384615
1,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_swMutation",100,0.8,0.1,1,1.41304347826087
2,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_swMutation",100,0.8,0.1,1,1.1304347826087
3,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_swMutation",100,0.8,0.1,1,9.625
4,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_swMutation",100,0.8,0.1,1,4.2
5,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_swMutation",100,0.8,0.1,1,2.28947368421053
6,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_swMutation",100,0.8,0.1,1,3.6
7,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_swMutation",100,0.8,0.1,1,3.84615384615385
8,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_swMutation",100,0.8,0.1,1,3.25
9,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_swMutation",100,0.8,0.1,1,4.04166666666667
10,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_swMutation",100,0.8,0.1,1,4.15384615384615
1,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_swMutation",100,0.8,0.1,1,1.41304347826087
2,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_swMutation",100,0.8,0.1,1,1.1304347826087
3,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_swMutation",100,0.8,0.1,1,9.625
4,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_swMutation",100,0.8,0.1,1,4.2
5,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_swMutation",100,0.8,0.1,1,2.28947368421053
6,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_swMutation",100,0.8,0.1,1,3.6
7,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_swMutation",100,0.8,0.1,1,3.84615384615385
8,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_swMutation",100,0.8,0.1,1,3.25
9,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_swMutation",100,0.8,0.1,1,4.04166666666667
10,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_swMutation",100,0.8,0.1,1,4.15384615384615
1,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_ismMutation",50,1,0.2,1,2
2,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_ismMutation",50,1,0.2,1,1.20289855072464
3,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_ismMutation",50,1,0.2,1,13.625
4,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_ismMutation",50,1,0.2,1,6.32
5,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_ismMutation",50,1,0.2,1,2.78947368421053
6,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_ismMutation",50,1,0.2,1,6.73333333333333
7,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_ismMutation",50,1,0.2,1,4.15384615384615
8,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_ismMutation",50,1,0.2,1,3.13888888888889
9,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_ismMutation",50,1,0.2,1,5.45833333333333
10,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_ismMutation",50,1,0.2,1,4.07692307692308
1,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_ismMutation",50,1,0.2,1,2
2,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_ismMutation",50,1,0.2,1,1.20289855072464
3,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_ismMutation",50,1,0.2,1,13.625
4,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_ismMutation",50,1,0.2,1,6.32
5,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_ismMutation",50,1,0.2,1,2.78947368421053
6,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_ismMutation",50,1,0.2,1,6.73333333333333
7,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_ismMutation",50,1,0.2,1,4.15384615384615
8,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_ismMutation",50,1,0.2,1,3.13888888888889
9,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_ismMutation",50,1,0.2,1,5.45833333333333
10,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_ismMutation",50,1,0.2,1,4.07692307692308
1,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_ismMutation",50,1,0.2,1,2
2,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_ismMutation",50,1,0.2,1,1.20289855072464
3,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_ismMutation",50,1,0.2,1,13.625
4,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_ismMutation",50,1,0.2,1,6.32
5,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_ismMutation",50,1,0.2,1,2.78947368421053
6,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_ismMutation",50,1,0.2,1,6.73333333333333
7,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_ismMutation",50,1,0.2,1,4.15384615384615
8,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_ismMutation",50,1,0.2,1,3.13888888888889
9,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_ismMutation",50,1,0.2,1,5.45833333333333
10,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_ismMutation",50,1,0.2,1,4.07692307692308
1,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_ismMutation",50,1,0.2,1,2
2,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_ismMutation",50,1,0.2,1,1.20289855072464
3,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_ismMutation",50,1,0.2,1,13.625
4,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_ismMutation",50,1,0.2,1,6.32
5,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_ismMutation",50,1,0.2,1,2.78947368421053
6,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_ismMutation",50,1,0.2,1,6.73333333333333
7,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_ismMutation",50,1,0.2,1,4.15384615384615
8,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_ismMutation",50,1,0.2,1,3.13888888888889
9,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_ismMutation",50,1,0.2,1,5.45833333333333
10,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_ismMutation",50,1,0.2,1,4.07692307692308
1,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_swMutation",50,1,0.2,1,2
2,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_swMutation",50,1,0.2,1,1.20289855072464
3,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_swMutation",50,1,0.2,1,13.625
4,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_swMutation",50,1,0.2,1,6.32
5,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_swMutation",50,1,0.2,1,2.78947368421053
6,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_swMutation",50,1,0.2,1,6.73333333333333
7,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_swMutation",50,1,0.2,1,4.15384615384615
8,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_swMutation",50,1,0.2,1,3.13888888888889
9,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_swMutation",50,1,0.2,1,5.45833333333333
10,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_swMutation",50,1,0.2,1,4.07692307692308
1,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_swMutation",50,1,0.2,1,2
2,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_swMutation",50,1,0.2,1,1.20289855072464
3,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_swMutation",50,1,0.2,1,13.625
4,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_swMutation",50,1,0.2,1,6.32
5,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_swMutation",50,1,0.2,1,2.78947368421053
6,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_swMutation",50,1,0.2,1,6.73333333333333
7,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_swMutation",50,1,0.2,1,4.15384615384615
8,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_swMutation",50,1,0.2,1,3.13888888888889
9,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_swMutation",50,1,0.2,1,5.45833333333333
10,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_swMutation",50,1,0.2,1,4.07692307692308
1,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_swMutation",50,1,0.2,1,2
2,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_swMutation",50,1,0.2,1,1.20289855072464
3,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_swMutation",50,1,0.2,1,13.625
4,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_swMutation",50,1,0.2,1,6.32
5,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_swMutation",50,1,0.2,1,2.78947368421053
6,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_swMutation",50,1,0.2,1,6.73333333333333
7,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_swMutation",50,1,0.2,1,4.15384615384615
8,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_swMutation",50,1,0.2,1,3.13888888888889
9,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_swMutation",50,1,0.2,1,5.45833333333333
10,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_swMutation",50,1,0.2,1,4.07692307692308
1,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_swMutation",50,1,0.2,1,2
2,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_swMutation",50,1,0.2,1,1.20289855072464
3,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_swMutation",50,1,0.2,1,13.625
4,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_swMutation",50,1,0.2,1,6.32
5,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_swMutation",50,1,0.2,1,2.78947368421053
6,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_swMutation",50,1,0.2,1,6.73333333333333
7,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_swMutation",50,1,0.2,1,4.15384615384615
8,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_swMutation",50,1,0.2,1,3.13888888888889
9,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_swMutation",50,1,0.2,1,5.45833333333333
10,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_swMutation",50,1,0.2,1,4.07692307692308
1,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_ismMutation",100,1,0.2,1,2
2,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_ismMutation",100,1,0.2,1,1.15942028985507
3,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_ismMutation",100,1,0.2,1,10.25
4,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_ismMutation",100,1,0.2,1,5.4
5,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_ismMutation",100,1,0.2,1,2.5
6,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_ismMutation",100,1,0.2,1,5.93333333333333
7,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_ismMutation",100,1,0.2,1,4.07692307692308
8,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_ismMutation",100,1,0.2,1,3.38888888888889
9,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_ismMutation",100,1,0.2,1,3.66666666666667
10,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_ismMutation",100,1,0.2,1,3.07692307692308
1,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_ismMutation",100,1,0.2,1,2
2,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_ismMutation",100,1,0.2,1,1.15942028985507
3,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_ismMutation",100,1,0.2,1,10.25
4,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_ismMutation",100,1,0.2,1,5.4
5,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_ismMutation",100,1,0.2,1,2.5
6,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_ismMutation",100,1,0.2,1,5.93333333333333
7,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_ismMutation",100,1,0.2,1,4.07692307692308
8,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_ismMutation",100,1,0.2,1,3.38888888888889
9,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_ismMutation",100,1,0.2,1,3.66666666666667
10,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_ismMutation",100,1,0.2,1,3.07692307692308
1,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_ismMutation",100,1,0.2,1,2
2,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_ismMutation",100,1,0.2,1,1.15942028985507
3,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_ismMutation",100,1,0.2,1,10.25
4,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_ismMutation",100,1,0.2,1,5.4
5,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_ismMutation",100,1,0.2,1,2.5
6,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_ismMutation",100,1,0.2,1,5.93333333333333
7,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_ismMutation",100,1,0.2,1,4.07692307692308
8,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_ismMutation",100,1,0.2,1,3.38888888888889
9,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_ismMutation",100,1,0.2,1,3.66666666666667
10,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_ismMutation",100,1,0.2,1,3.07692307692308
1,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_ismMutation",100,1,0.2,1,2
2,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_ismMutation",100,1,0.2,1,1.15942028985507
3,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_ismMutation",100,1,0.2,1,10.25
4,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_ismMutation",100,1,0.2,1,5.4
5,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_ismMutation",100,1,0.2,1,2.5
6,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_ismMutation",100,1,0.2,1,5.93333333333333
7,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_ismMutation",100,1,0.2,1,4.07692307692308
8,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_ismMutation",100,1,0.2,1,3.38888888888889
9,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_ismMutation",100,1,0.2,1,3.66666666666667
10,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_ismMutation",100,1,0.2,1,3.07692307692308
1,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_swMutation",100,1,0.2,1,2
2,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_swMutation",100,1,0.2,1,1.15942028985507
3,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_swMutation",100,1,0.2,1,10.25
4,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_swMutation",100,1,0.2,1,5.4
5,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_swMutation",100,1,0.2,1,2.5
6,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_swMutation",100,1,0.2,1,5.93333333333333
7,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_swMutation",100,1,0.2,1,4.07692307692308
8,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_swMutation",100,1,0.2,1,3.38888888888889
9,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_swMutation",100,1,0.2,1,3.66666666666667
10,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_swMutation",100,1,0.2,1,3.07692307692308
1,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_swMutation",100,1,0.2,1,2
2,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_swMutation",100,1,0.2,1,1.15942028985507
3,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_swMutation",100,1,0.2,1,10.25
4,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_swMutation",100,1,0.2,1,5.4
5,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_swMutation",100,1,0.2,1,2.5
6,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_swMutation",100,1,0.2,1,5.93333333333333
7,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_swMutation",100,1,0.2,1,4.07692307692308
8,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_swMutation",100,1,0.2,1,3.38888888888889
9,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_swMutation",100,1,0.2,1,3.66666666666667
10,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_swMutation",100,1,0.2,1,3.07692307692308
1,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_swMutation",100,1,0.2,1,2
2,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_swMutation",100,1,0.2,1,1.15942028985507
3,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_swMutation",100,1,0.2,1,10.25
4,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_swMutation",100,1,0.2,1,5.4
5,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_swMutation",100,1,0.2,1,2.5
6,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_swMutation",100,1,0.2,1,5.93333333333333
7,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_swMutation",100,1,0.2,1,4.07692307692308
8,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_swMutation",100,1,0.2,1,3.38888888888889
9,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_swMutation",100,1,0.2,1,3.66666666666667
10,"gaperm_lrSelection","gaperm_oxCrossover","gaperm_swMutation",100,1,0.2,1,3.07692307692308
1,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_swMutation",100,1,0.2,1,2
2,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_swMutation",100,1,0.2,1,1.15942028985507
3,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_swMutation",100,1,0.2,1,10.25
4,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_swMutation",100,1,0.2,1,5.4
5,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_swMutation",100,1,0.2,1,2.5
6,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_swMutation",100,1,0.2,1,5.93333333333333
7,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_swMutation",100,1,0.2,1,4.07692307692308
8,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_swMutation",100,1,0.2,1,3.38888888888889
9,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_swMutation",100,1,0.2,1,3.66666666666667
10,"gaperm_nlrSelection","gaperm_oxCrossover","gaperm_swMutation",100,1,0.2,1,3.07692307692308
1,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_ismMutation",50,0.8,0.2,1,1.84782608695652
2,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_ismMutation",50,0.8,0.2,1,1.34782608695652
3,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_ismMutation",50,0.8,0.2,1,13.5
4,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_ismMutation",50,0.8,0.2,1,6.04
5,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_ismMutation",50,0.8,0.2,1,3.23684210526316
6,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_ismMutation",50,0.8,0.2,1,6.6
7,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_ismMutation",50,0.8,0.2,1,2.84615384615385
8,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_ismMutation",50,0.8,0.2,1,3.58333333333333
9,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_ismMutation",50,0.8,0.2,1,4.875
10,"gaperm_lrSelection","gaperm_cxCrossover","gaperm_ismMutation",50,0.8,0.2,1,4.88461538461539
1,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_ismMutation",50,0.8,0.2,1,1.84782608695652
2,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_ismMutation",50,0.8,0.2,1,1.34782608695652
3,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_ismMutation",50,0.8,0.2,1,13.5
4,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_ismMutation",50,0.8,0.2,1,6.04
5,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_ismMutation",50,0.8,0.2,1,3.23684210526316
6,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_ismMutation",50,0.8,0.2,1,6.6
7,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_ismMutation",50,0.8,0.2,1,2.84615384615385
8,"gaperm_nlrSelection","gaperm_cxCrossover","gaperm_ismMutation",50,0.8,0.2,1,3.58333333333333
